x,y,z,vx,vy,vz,mass
87.41750410712109,-7.819807580324618,0.0,0.0019246070421832255,0.021515151400651484,0.0,2.5595244960327426
-147.49293316400852,140.49708554750623,0.0,-0.012137728267002672,-0.012742108756715758,0.0,3.9426826970224145
169.92325561698954,35.8161655958103,0.0,-0.004264980785234365,0.020234422309453028,0.0,4.641217804887452
276.21484102173605,132.90065002603714,0.0,-0.00493581508417129,0.010258380064506536,0.0,2.4827833033108586
185.49360887883273,-189.06579023237578,0.0,0.012392235025623694,0.01215809795178898,0.0,4.989186607448017
42.140574223342604,-143.63569644571982,0.0,0.014417086225797017,0.004229758390262838,0.0,2.111966449194783
143.9335717639825,61.98512730646449,0.0,-0.004532267218025289,0.010524224716904866,0.0,1.2860351247433424
-204.61996367740178,63.15778682538713,0.0,-0.005157775498848835,-0.016710272608957473,0.0,4.093333165014171
-42.762761370557335,-98.21531670520307,0.0,0.01089347896201501,-0.004742999941099373,0.0,0.9451010931336499
-233.75472576560676,-127.33710747892421,0.0,0.007202802773321008,-0.013222298043012125,0.0,3.771708762604691
-191.07860432755592,-251.58393935855074,0.0,0.009704695520861409,-0.007370739484714472,0.0,2.932309507288002
-115.42092622086432,-65.12943533560734,0.0,0.008688676669991045,-0.015397878143981143,0.0,2.5891763803323986
-144.82536989876047,86.51121640039719,0.0,-0.009239511876826659,-0.015467540290408723,0.0,3.422575523549904
86.87722171160549,-306.4807684365786,0.0,0.0101730456952902,0.002883723996322824,0.0,2.2260459676865603
83.6907954325077,-203.04837452541878,0.0,0.00775941238552395,0.003198210259752938,0.0,0.9668347485997626
-219.73512162154492,-169.38294635473895,0.0,0.008154630423278695,-0.010578743293821339,0.0,3.0936145463907763
-39.35092683504379,205.1630044757376,0.0,-0.013113281110050222,-0.002515169666419913,0.0,2.327753863837695
48.68524712141095,-161.34867940140845,0.0,0.01716027236686892,0.005177929586726076,0.0,3.3842213673616635
133.6629476197691,-241.5523950622332,0.0,0.012597671649244257,0.006970917946601867,0.0,3.5767156155310067
-261.1282799280868,-151.3434024644182,0.0,0.006417563615013471,-0.011072880091430051,0.0,3.0897226952992733
-43.738536577436065,69.02900043611986,0.0,-0.020702875038714635,-0.013117870046182683,0.0,3.067989663538846
-204.28791809930922,39.79710583351299,0.0,-0.002181960569299082,-0.01120051754370365,0.0,1.6938067260314484
-268.39262989977544,-189.61151101347738,0.0,0.00674394946414967,-0.009545972831078048,0.0,2.8056741232489766
190.24181490196824,103.19620724759106,0.0,-0.004962846690998903,0.009148988967304301,0.0,1.4654099652188377
