x,y,z,vx,vy,vz,mass
4.130764439633884,36.91625268392656,-4.202853116146114,-1.9652235414840984,0.2382091741277573,0.029488930014507985,0.6516753931903497
-31.56877597149471,9.922611604295865,-1.6613345446340477,-0.6075735603898139,-2.0869649486828554,-0.04064725504615886,3.61349818314949
65.7708143761361,-314.36858434074895,0.6401233637772108,0.7744215011752595,0.08423715074068437,0.08456380141805528,4.695840567532306
129.3988433225228,122.24966189199706,-2.340865689752855,-0.6573368121189609,0.7358267317944408,-0.16907970190757488,2.497458811276681
-92.77254015642092,-59.74006386669047,4.486303455581796,0.6909002665585078,-1.0728768708603453,-0.031292722472911705,1.6888407797750902
-18.257606011583782,-26.217595325189027,2.8453024843049244,1.7100088243112794,-1.3381201255440922,0.12322578299464929,4.8063902589744165
59.278529771155625,-59.21251159287257,2.6541420685714234,0.9934986178916976,0.9716555885095194,0.07708328614090429,1.903457703309607
-178.40777354760357,196.243058271212,4.143744767717333,-0.539165678273131,-0.5745727504447542,-0.03358985588765212,3.7698095417546047
107.12762350959545,78.56837678504638,4.052294972344241,-0.6611524598116982,0.903473302591328,0.2576029594978392,4.216009058485576
31.107679394933793,-78.408396843443,-2.4329158428928954,1.3936079408343702,0.6643980463054304,-0.06064402679592437,4.392520426489436
-105.74082858159747,-23.941616039517157,1.8200868901563028,0.3596817830663107,-1.23921299908287,-0.2560320063572388,0.7444823339910418
-273.7253234110839,-77.95320462170727,-0.022180306718513343,0.13141138928251564,-0.7187636085960124,-0.02721263397278352,4.8147331677723155
46.62903139825337,75.7976560168435,0.7200756919942486,-1.1888503245794668,0.7471010381129415,-0.08508124733355046,3.7262989464748593
-14.91637401967253,17.092223230759195,-1.6468409213172774,-1.8477362189163493,-1.6660512481069514,-0.10705079550624262,3.278519493894425
28.60576112484546,1.9154654420650805,-0.258164787652686,-0.038068340748673456,2.273737964837832,0.15103758083135227,3.2436761182906677
-30.849443640415906,11.294554765261948,4.489130159976967,-0.7355263366631712,-2.0017839943923037,-0.08659206995845256,3.5293378363781227
-49.83345110520506,-12.045499497484867,2.745562118644831,0.4329910741517188,-1.782910632325493,-0.14624406678943486,1.381473698715757
63.03960917950134,45.03197268721544,-1.6685927525489586,-0.9025239430592789,1.2275319415067716,0.08921148265790324,4.387604742029309
231.07194449487733,99.61445740435923,-4.686957031336085,-0.3255291694887505,0.8284608298318428,0.07440521972318945,1.9661258755214555
-152.88023545157813,268.34286616839324,-3.4221116346169724,-0.6207392999410192,-0.3482152148111286,-0.0833749550158528,1.3779416820917925
93.67882638661004,-179.67599555799313,3.9310299827077233,0.8934585324040385,0.4218861954810297,0.0762406167394248,0.7087096920475884
95.25652333316246,-62.903239061707254,-1.5567586664631494,0.7074309904965101,0.9553523737801446,0.038185046841858084,0.6363258172797817
64.60692317254131,-106.37758957249923,-4.785989807570069,0.9472955614151379,0.5748009753236454,-0.0998337279285028,4.585300044981691
166.2225027050708,-20.738994697510687,2.1033575883834055,0.0604697000914351,0.9450301305405733,0.02611084401558917,0.664071044592212
56.182051856349645,-218.73843841397488,-4.369381662347106,0.8319709885929958,0.16290544293562384,-0.002583553526076034,2.688341547924345
-35.41145358665965,47.51496452400266,-2.773830885349856,-1.2882199579686935,-0.9557981731235302,-0.12792684962247258,0.669707461813897
-37.28908427020872,14.44067363263606,-0.7454835158317141,-0.6945236483100126,-1.735941417148121,-0.09402328691438516,0.6743707621852597
20.20415064828427,-17.969893076672548,-4.230478424885088,1.4877530079697785,1.7216683402247501,0.014118259335219738,2.7148484582549433
50.32083508017964,-50.87200803012641,3.5555462321500517,0.9505592696701337,1.1244001171975007,-0.1483154759748569,2.532381717935714
-37.33377559255638,-31.68885246382493,-4.739068828742893,1.1598634308377667,-1.3645016253896893,-0.09236465052111813,0.8658413096177053
-0.5184172500428865,-35.442100656373285,-4.8642516546469805,1.9969410229054763,-0.009054702252101756,-0.14406219888476673,2.956287112865136
31.09037732330237,48.73228277004964,-3.42165777585386,-1.4836704215014362,0.9964751427478722,0.030028311228360804,1.323617404950736
-33.6711927491367,-17.066865811590763,-4.12802678521407,0.9415261829571976,-1.8587591841997075,0.03562071733252922,4.002888849662864
29.954214606277276,-3.3338239854740115,1.9403077919305034,0.30285492387681195,2.207291865522048,-0.1253950125467927,4.847662296757072
20.133427202639425,-29.090692127770193,-0.19638501628606586,1.7342093861860657,1.1804386497522563,0.1112043727764667,2.0274801042910866
66.70813159397308,-94.1044802821229,1.714786737781886,1.0615235432072772,0.6813788826071966,-0.03015340464546369,4.560612591307852
68.28934788504127,-50.68841851691905,1.7011098193363838,0.7403569666371157,1.1563083467122555,-0.014267575551011694,2.2247893050563894
-25.774362372712417,36.394393290178996,1.3778461520715668,-1.4779721553617167,-1.2432525547263957,0.07736917787172866,1.8735839162503414
-42.39798979496252,-0.24793007341208248,2.278238364389452,-0.09368416692791905,-1.8763862751793499,0.09923769146633246,3.453307585996066
-218.47497553947338,-69.47420163687946,-4.011525063783836,0.13899452328300804,-0.8113208121152987,-0.09553387038663286,1.3975151874838334
26.341955845911226,-21.055866875056463,1.4053100019297804,1.2970530185072513,1.6401597253233504,-0.16160347954492607,0.5424121316733719
23.680242709055612,45.377013058659486,1.9031833805639076,-1.566888687181376,0.7487217410278021,-0.29530030384202977,0.5351899644485294
-89.49155951336716,50.27062492571849,4.020489995416288,-0.589577556835236,-1.0285890509745121,-0.0005180879122236225,1.5713557099295645
-113.00186703158543,10.502050958812863,1.1869367242188766,-0.05784127560616727,-1.3244350025139635,-0.12255364548874617,0.9430470156727939
